run,period,agent_count,landscape_size,agent_id,sheep_count_if_seen,best_sheep_count_if_seen,payoff,avg_period_felicity,avg_social_welfare
17,50000,4,1,3,2,2,0.19999999999999996,13.903125,693177.9768747456
18,50000,4,1,0,2,2,0.19999999999999996,13.903125,693157.1262497458
18,50000,4,1,1,2,2,0.19999999999999996,13.903125,693157.1262497458
18,50000,4,1,2,2,2,0.19999999999999996,13.903125,693157.1262497458
18,50000,4,1,3,2,2,0.19999999999999996,13.903125,693157.1262497458
19,50000,4,1,0,2,2,0.19999999999999996,13.903125,693169.5562497457
19,50000,4,1,1,2,2,0.19999999999999996,13.903125,693169.5562497457
19,50000,4,1,2,2,2,0.19999999999999996,13.903125,693169.5562497457
19,50000,4,1,3,2,2,0.19999999999999996,13.903125,693169.5562497457
20,50000,4,1,0,2,2,0.19999999999999996,13.903125,693194.0099997455
20,50000,4,1,1,2,2,0.19999999999999996,13.903125,693194.0099997455
20,50000,4,1,2,2,2,0.19999999999999996,13.903125,693194.0099997455
20,50000,4,1,3,2,2,0.19999999999999996,13.903125,693194.0099997455
21,50000,4,1,0,2,2,0.19999999999999996,13.903125,693238.2149997455
21,50000,4,1,1,2,2,0.19999999999999996,13.903125,693238.2149997455
21,50000,4,1,2,2,2,0.19999999999999996,13.903125,693238.2149997455
21,50000,4,1,3,2,2,0.19999999999999996,13.903125,693238.2149997455
22,50000,4,1,0,2,2,0.19999999999999996,13.903125,693203.1599997455
22,50000,4,1,1,2,2,0.19999999999999996,13.903125,693203.1599997455
22,50000,4,1,2,2,2,0.19999999999999996,13.903125,693203.1599997455
22,50000,4,1,3,2,2,0.19999999999999996,13.903125,693203.1599997455
23,50000,4,1,0,2,2,0.19999999999999996,13.903125,693174.3974997456
23,50000,4,1,1,2,2,0.19999999999999996,13.903125,693174.3974997456
23,50000,4,1,2,2,2,0.19999999999999996,13.903125,693174.3974997456
23,50000,4,1,3,2,2,0.19999999999999996,13.903125,693174.3974997456
24,50000,4,1,0,2,2,0.19999999999999996,13.903125,693199.9249997454
24,50000,4,1,1,2,2,0.19999999999999996,13.903125,693199.9249997454
24,50000,4,1,2,2,2,0.19999999999999996,13.903125,693199.9249997454
24,50000,4,1,3,2,2,0.19999999999999996,13.903125,693199.9249997454
