run,period,agent_count,landscape_size,agent_id,sheep_count_if_seen,best_sheep_count_if_seen,payoff,avg_period_felicity,avg_social_welfare
0,50000,4,1,0,2,2,0.18999999999999995,13.893125,690904.357499408
0,50000,4,1,1,2,2,0.18999999999999995,13.893125,690904.357499408
0,50000,4,1,2,2,2,0.18999999999999995,13.893125,690904.357499408
0,50000,4,1,3,2,2,0.18999999999999995,13.893125,690904.357499408
1,50000,4,1,0,2,2,0.18999999999999995,13.893125,690919.3731244077
1,50000,4,1,1,2,2,0.18999999999999995,13.893125,690919.3731244077
1,50000,4,1,2,2,2,0.18999999999999995,13.893125,690919.3731244077
1,50000,4,1,3,2,2,0.18999999999999995,13.893125,690919.3731244077
2,50000,4,1,0,2,2,0.18999999999999995,13.893125,690975.5687494077
2,50000,4,1,1,2,2,0.18999999999999995,13.893125,690975.5687494077
2,50000,4,1,2,2,2,0.18999999999999995,13.893125,690975.5687494077
2,50000,4,1,3,2,2,0.18999999999999995,13.893125,690975.5687494077
3,50000,4,1,0,2,2,0.18999999999999995,13.893125,690870.6574994083
3,50000,4,1,1,2,2,0.18999999999999995,13.893125,690870.6574994083
3,50000,4,1,2,2,2,0.18999999999999995,13.893125,690870.6574994083
3,50000,4,1,3,2,2,0.18999999999999995,13.893125,690870.6574994083
4,50000,4,1,0,2,2,0.18999999999999995,13.893125,690986.6431244076
4,50000,4,1,1,2,2,0.18999999999999995,13.893125,690986.6431244076
4,50000,4,1,2,2,2,0.18999999999999995,13.893125,690986.6431244076
4,50000,4,1,3,2,2,0.18999999999999995,13.893125,690986.6431244076
5,50000,4,1,0,2,2,0.18999999999999995,13.893125,690802.1499994086
5,50000,4,1,1,2,2,0.18999999999999995,13.893125,690802.1499994086
5,50000,4,1,2,2,2,0.18999999999999995,13.893125,690802.1499994086
5,50000,4,1,3,2,2,0.18999999999999995,13.893125,690802.1499994086
6,50000,4,1,0,2,2,0.18999999999999995,13.893125,690886.5449994077
6,50000,4,1,1,2,2,0.18999999999999995,13.893125,690886.5449994077
6,50000,4,1,2,2,2,0.18999999999999995,13.893125,690886.5449994077
6,50000,4,1,3,2,2,0.18999999999999995,13.893125,690886.5449994077
7,50000,4,1,0,2,2,0.18999999999999995,13.893125,690944.0937494078
7,50000,4,1,1,2,2,0.18999999999999995,13.893125,690944.0937494078
7,50000,4,1,2,2,2,0.18999999999999995,13.893125,690944.0937494078
7,50000,4,1,3,2,2,0.18999999999999995,13.893125,690944.0937494078
8,50000,4,1,0,2,2,0.18999999999999995,13.893125,690885.0031244082
8,50000,4,1,1,2,2,0.18999999999999995,13.893125,690885.0031244082
8,50000,4,1,2,2,2,0.18999999999999995,13.893125,690885.0031244082
8,50000,4,1,3,2,2,0.18999999999999995,13.893125,690885.0031244082
9,50000,4,1,0,2,2,0.18999999999999995,13.893125,690831.5212494085
9,50000,4,1,1,2,2,0.18999999999999995,13.893125,690831.5212494085
9,50000,4,1,2,2,2,0.18999999999999995,13.893125,690831.5212494085
9,50000,4,1,3,2,2,0.18999999999999995,13.893125,690831.5212494085
10,50000,4,1,0,2,2,0.18999999999999995,13.893125,690917.7587494076
10,50000,4,1,1,2,2,0.18999999999999995,13.893125,690917.7587494076
10,50000,4,1,2,2,2,0.18999999999999995,13.893125,690917.7587494076
10,50000,4,1,3,2,2,0.18999999999999995,13.893125,690917.7587494076
11,50000,4,1,0,2,2,0.18999999999999995,13.893125,690890.4668744083
11,50000,4,1,1,2,2,0.18999999999999995,13.893125,690890.4668744083
11,50000,4,1,2,2,2,0.18999999999999995,13.893125,690890.4668744083
11,50000,4,1,3,2,2,0.18999999999999995,13.893125,690890.4668744083
12,50000,4,1,0,2,2,0.18999999999999995,13.893125,690891.2037494081
12,50000,4,1,1,2,2,0.18999999999999995,13.893125,690891.2037494081
12,50000,4,1,2,2,2,0.18999999999999995,13.893125,690891.2037494081
12,50000,4,1,3,2,2,0.18999999999999995,13.893125,690891.2037494081
13,50000,4,1,0,2,2,0.18999999999999995,13.893125,690983.1206244077
13,50000,4,1,1,2,2,0.18999999999999995,13.893125,690983.1206244077
13,50000,4,1,2,2,2,0.18999999999999995,13.893125,690983.1206244077
13,50000,4,1,3,2,2,0.18999999999999995,13.893125,690983.1206244077
14,50000,4,1,0,2,2,0.18999999999999995,13.893125,690870.336249408
14,50000,4,1,1,2,2,0.18999999999999995,13.893125,690870.336249408
14,50000,4,1,2,2,2,0.18999999999999995,13.893125,690870.336249408
14,50000,4,1,3,2,2,0.18999999999999995,13.893125,690870.336249408
15,50000,4,1,0,2,2,0.18999999999999995,13.893125,690845.3099994084
15,50000,4,1,1,2,2,0.18999999999999995,13.893125,690845.3099994084
15,50000,4,1,2,2,2,0.18999999999999995,13.893125,690845.3099994084
15,50000,4,1,3,2,2,0.18999999999999995,13.893125,690845.3099994084
16,50000,4,1,0,2,2,0.18999999999999995,13.893125,690896.0118744079
16,50000,4,1,1,2,2,0.18999999999999995,13.893125,690896.0118744079
16,50000,4,1,2,2,2,0.18999999999999995,13.893125,690896.0118744079
16,50000,4,1,3,2,2,0.18999999999999995,13.893125,690896.0118744079
17,50000,4,1,0,2,2,0.18999999999999995,13.893125,690892.8887494081
17,50000,4,1,1,2,2,0.18999999999999995,13.893125,690892.8887494081
17,50000,4,1,2,2,2,0.18999999999999995,13.893125,690892.8887494081
17,50000,4,1,3,2,2,0.18999999999999995,13.893125,690892.8887494081
18,50000,4,1,0,2,2,0.18999999999999995,13.893125,690882.1881244082
18,50000,4,1,1,2,2,0.18999999999999995,13.893125,690882.1881244082
18,50000,4,1,2,2,2,0.18999999999999995,13.893125,690882.1881244082
18,50000,4,1,3,2,2,0.18999999999999995,13.893125,690882.1881244082
19,50000,4,1,0,2,2,0.18999999999999995,13.893125,690924.441249408
19,50000,4,1,1,2,2,0.18999999999999995,13.893125,690924.441249408
19,50000,4,1,2,2,2,0.18999999999999995,13.893125,690924.441249408
19,50000,4,1,3,2,2,0.18999999999999995,13.893125,690924.441249408
20,50000,4,1,0,2,2,0.18999999999999995,13.893125,690863.6468744082
20,50000,4,1,1,2,2,0.18999999999999995,13.893125,690863.6468744082
20,50000,4,1,2,2,2,0.18999999999999995,13.893125,690863.6468744082
20,50000,4,1,3,2,2,0.18999999999999995,13.893125,690863.6468744082
21,50000,4,1,0,2,2,0.18999999999999995,13.893125,690870.1106244081
21,50000,4,1,1,2,2,0.18999999999999995,13.893125,690870.1106244081
21,50000,4,1,2,2,2,0.18999999999999995,13.893125,690870.1106244081
21,50000,4,1,3,2,2,0.18999999999999995,13.893125,690870.1106244081
22,50000,4,1,0,2,2,0.18999999999999995,13.893125,690869.985624408
22,50000,4,1,1,2,2,0.18999999999999995,13.893125,690869.985624408
22,50000,4,1,2,2,2,0.18999999999999995,13.893125,690869.985624408
22,50000,4,1,3,2,2,0.18999999999999995,13.893125,690869.985624408
23,50000,4,1,0,2,2,0.18999999999999995,13.893125,690848.027499408
23,50000,4,1,1,2,2,0.18999999999999995,13.893125,690848.027499408
23,50000,4,1,2,2,2,0.18999999999999995,13.893125,690848.027499408
23,50000,4,1,3,2,2,0.18999999999999995,13.893125,690848.027499408
24,50000,4,1,0,2,2,0.18999999999999995,13.893125,690967.9487494077
24,50000,4,1,1,2,2,0.18999999999999995,13.893125,690967.9487494077
24,50000,4,1,2,2,2,0.18999999999999995,13.893125,690967.9487494077
24,50000,4,1,3,2,2,0.18999999999999995,13.893125,690967.9487494077
