best_policy, fitness, final_choices
{'fine_vector': [0.6, 0.05, 0.14, 1.77, 5.73, 0.66]}, 639835.1526251722, [{'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}],
{'fine_vector': [4.44, 0.03, 0.08, 0.06, 10.0, 0.0]}, 672506.4269999986, [{'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}],
{'fine_vector': [4.44, 0.03, 0.08, 0.06, 10.0, 0.0]}, 672497.8581249986, [{'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}],
{'fine_vector': [4.44, 0.03, 0.08, 0.06, 10.0, 0.0]}, 672498.6877499986, [{'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}],
{'fine_vector': [4.44, 0.03, 0.08, 0.06, 10.0, 0.0]}, 672523.3073749987, [{'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}],
{'fine_vector': [4.44, 0.03, 0.08, 0.06, 10.0, 0.0]}, 672522.6787499987, [{'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}],
{'fine_vector': [4.6, 0.0, 0.08, 0.06, 10.0, 0.0]}, 672536.3638749995, [{'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}, {'sheep_count': [5, 5, 5, 5]}],
{'fine_vector': [4.6, 0.16, 0.08, 0.05, 10.0, 1.07]}, 672910.547124213, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 5, 3]}, {'sheep_count': [3, 3, 3, 5]}, {'sheep_count': [3, 3, 5, 3]}, {'sheep_count': [3, 3, 5, 3]}],
{'fine_vector': [4.6, 0.32, 0.08, 0.0, 10.0, 1.07]}, 672380.2843746726, [{'sheep_count': [3, 5, 3, 3]}, {'sheep_count': [3, 3, 3, 5]}, {'sheep_count': [3, 3, 5, 3]}, {'sheep_count': [5, 3, 3, 3]}, {'sheep_count': [5, 3, 3, 3]}],
{'fine_vector': [4.6, 0.48, 0.08, 0.0, 10.0, 2.14]}, 690242.5325006424, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [4.6, 0.48, 0.08, 0.0, 10.0, 1.91]}, 690319.4975006426, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [4.6, 0.48, 0.24, 0.0, 10.0, 1.68]}, 690399.2678756437, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [4.76, 0.25, 0.38, 0.0, 10.0, 1.68]}, 690388.4600006422, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [4.92, 0.25, 0.15, 0.0, 10.0, 1.68]}, 690491.1250006424, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [5.08, 0.02, 0.15, 0.0, 10.0, 1.82]}, 690549.888500643, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [5.08, 0.02, 0.15, 0.0, 10.0, 1.82]}, 690534.102750643, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [5.24, 0.02, 0.15, 0.0, 10.0, 1.82]}, 690568.3033756425, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [5.4, 0.02, 0.15, 0.0, 10.0, 1.82]}, 690521.030000643, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [5.56, 0.02, 0.15, 0.0, 10.0, 1.82]}, 690574.2167506429, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [5.56, 0.02, 0.15, 0.0, 10.0, 1.59]}, 690614.387000643, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [5.72, 0.02, 0.15, 0.0, 10.0, 1.59]}, 690615.9221256429, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [5.88, 0.0, 0.15, 0.0, 10.0, 1.59]}, 690641.675750643, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [5.88, 0.0, 0.15, 0.0, 10.0, 1.59]}, 690650.2301256431, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [6.04, 0.0, 0.07, 0.0, 10.0, 1.59]}, 690665.788375643, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [6.04, 0.0, 0.07, 0.0, 10.0, 1.59]}, 690730.5220006431, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [6.04, 0.0, 0.07, 0.0, 10.0, 1.59]}, 690720.0132506432, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [6.2, 0.0, 0.07, 0.0, 9.77, 1.59]}, 690698.2735006434, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [6.36, 0.0, 0.07, 0.0, 9.91, 1.59]}, 690744.8783756433, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [6.52, 0.0, 0.0, 0.0, 9.91, 1.59]}, 690719.4783756442, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
