best_policy, fitness, final_choices
{'fine_vector': [2.07, 10.0, 10.0, 0.0, 0.0, 10.0]}, 683155.8425000005, [{'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}],
{'fine_vector': [2.07, 10.0, 10.0, 0.0, 0.0, 9.91]}, 683225.6446250005, [{'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}],
{'fine_vector': [2.07, 10.0, 10.0, 0.0, 0.0, 9.92]}, 683205.4350000003, [{'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}],
{'fine_vector': [2.07, 10.0, 10.0, 0.0, 0.0, 10.0]}, 683223.9532500005, [{'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}],
{'fine_vector': [2.07, 10.0, 10.0, 0.0, 0.0, 10.0]}, 683228.6257500005, [{'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}, {'sheep_count': [4, 4, 4, 4]}],
{'fine_vector': [2.07, 10.0, 10.0, 0.0, 0.83, 9.91]}, 689457.48675064, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [2.07, 10.0, 9.91, 0.0, 0.83, 9.94]}, 689501.5766256402, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [2.07, 10.0, 9.91, 0.0, 0.83, 9.94]}, 689482.5562506404, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [2.07, 10.0, 9.91, 0.0, 0.83, 9.94]}, 689469.0182506401, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [2.07, 10.0, 9.91, 0.0, 0.83, 9.94]}, 689475.6193756402, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
{'fine_vector': [2.07, 10.0, 9.91, 0.0, 0.83, 9.94]}, 689531.9055006403, [{'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}, {'sheep_count': [3, 3, 3, 3]}],
